time/date,AUD/US$,EURO/US$,POUND/US$
2018-12-04,1.36,0.8814,0.7862
2018-12-06,1.3858,0.8792,0.7827
2018-12-07,1.387,0.878,0.7844
2018-12-10,1.3908,0.8797,0.7963
2018-12-11,1.3881,0.8839,0.7985
2018-12-12,1.3845,0.8801,0.79
2018-12-13,1.3835,0.8804,0.7915
2018-12-14,1.3935,0.885,0.7955
2018-12-17,1.3924,0.8819,0.7933
2018-12-18,1.3943,0.88,0.7909
2018-12-19,1.3943,0.8755,0.7893
2018-12-20,1.4077,0.8747,0.7905
2018-12-21,1.414,0.877,0.7886
2018-12-26,1.4144,0.8766,0.7889
2018-12-27,1.4245,0.8763,0.792
2018-12-28,1.4196,0.8737,0.7875
2018-12-31,1.4192,0.8729,0.7835
2019-01-02,1.4286,0.8805,0.7938
2019-01-03,1.4257,0.8773,0.7916
2019-01-04,1.4069,0.8764,0.7849
2019-01-07,1.4,0.872,0.7839
2019-01-08,1.4017,0.8738,0.7859
2019-01-09,1.3943,0.8678,0.7835
2019-01-10,1.3908,0.8683,0.7832
2019-01-11,1.3881,0.8712,0.7791
2019-01-15,1.3904,0.8778,0.7836
2019-01-16,1.392,0.8766,0.7775
2019-01-17,1.3945,0.8783,0.7728
2019-01-18,1.3943,0.8801,0.7753
2019-01-22,1.4019,0.8804,0.7719
2019-01-23,1.4019,0.878,0.7649
2019-01-24,1.4092,0.8832,0.7676
2019-01-25,1.3943,0.8767,0.759
2019-01-28,1.3955,0.8743,0.76
2019-01-29,1.3988,0.8754,0.7607
2019-01-30,1.3897,0.8758,0.7656
2019-01-31,1.3732,0.8731,0.7613
2019-02-01,1.3774,0.8715,0.7637
2019-02-04,1.3854,0.8743,0.7652
2019-02-05,1.3824,0.8767,0.7724
2019-02-06,1.4029,0.8787,0.7718
2019-02-07,1.4098,0.8805,0.7712
2019-02-08,1.4104,0.8829,0.7732
2019-02-11,1.4154,0.8868,0.7775
2019-02-12,1.4096,0.8837,0.776
2019-02-13,1.4059,0.8859,0.7773
2019-02-14,1.4102,0.8862,0.7817
2019-02-15,1.4041,0.8875,0.7778
2019-02-19,1.3994,0.8828,0.7671
2019-02-21,1.4124,0.882,0.7657
2019-02-22,1.401,0.8817,0.7653
2019-02-25,1.3949,0.8814,0.7658
2019-02-26,1.3924,0.8792,0.7546
2019-02-27,1.4017,0.8795,0.7509
2019-02-28,1.4086,0.8788,0.7534
2019-03-01,1.4124,0.879,0.7563
2019-03-04,1.4116,0.8828,0.7584
2019-03-05,1.4138,0.885,0.761
2019-03-06,1.4239,0.8834,0.7606
2019-03-07,1.4221,0.8917,0.763
2019-03-08,1.4188,0.8894,0.7686
2019-03-11,1.4172,0.8908,0.7637
2019-03-12,1.412,0.8868,0.7633
2019-03-13,1.411,0.8842,0.7559
2019-03-14,1.4162,0.8846,0.753
2019-03-15,1.4106,0.8829,0.7531
2019-03-18,1.4085,0.8821,0.7563
2019-03-19,1.4081,0.8814,0.754
2019-03-20,1.4108,0.8809,0.7581
2019-03-21,1.4065,0.8802,0.7649
2019-03-22,1.4102,0.8864,0.7565
2019-03-25,1.4057,0.8831,0.7574
2019-03-26,1.4006,0.8865,0.7567
2019-03-27,1.4144,0.8889,0.758
2019-03-28,1.4126,0.89,0.7641
2019-03-29,1.4077,0.8906,0.7673
2019-04-01,1.4051,0.8921,0.7608
2019-04-02,1.4168,0.894,0.7672
2019-04-03,1.4037,0.8895,0.7587
2019-04-04,1.4061,0.8916,0.765
2019-04-05,1.4086,0.8915,0.7686
2019-04-08,1.4037,0.8879,0.7664
2019-04-09,1.4027,0.8867,0.7664
2019-04-10,1.397,0.8876,0.7634
2019-04-11,1.4029,0.8879,0.7652
2019-04-12,1.3935,0.8846,0.7642
2019-04-15,1.3931,0.8846,0.7631
2019-04-16,1.3939,0.8855,0.7663
2019-04-17,1.3951,0.8852,0.7671
2019-04-18,1.3986,0.8896,0.7691
2019-04-19,1.3986,0.8892,0.7691
2019-04-22,1.4017,0.8883,0.7702
2019-04-23,1.4092,0.8918,0.7726
2019-04-24,1.4233,0.8935,0.7724
2019-04-25,1.4265,0.8977,0.7751
2019-04-26,1.4196,0.8965,0.7734
2019-04-29,1.4176,0.8956,0.7738
2019-04-30,1.4205,0.8928,0.7675
2019-05-01,1.4209,0.8892,0.7639
2019-05-02,1.4282,0.8941,0.7673
2019-05-03,1.4249,0.894,0.7611
2019-05-06,1.4296,0.8931,0.7638
2019-05-07,1.4278,0.8946,0.7662
2019-05-08,1.4278,0.8924,0.7684
2019-05-09,1.4335,0.8906,0.7685
2019-05-10,1.429,0.8896,0.7671
2019-05-13,1.4393,0.8903,0.7715
2019-05-14,1.4397,0.8923,0.7739
2019-05-15,1.443,0.8922,0.7765
2019-05-16,1.4482,0.8946,0.7811
2019-05-17,1.4548,0.8956,0.786
2019-05-20,1.4465,0.8953,0.7863
2019-05-21,1.4543,0.8962,0.7845
2019-05-22,1.4535,0.8964,0.789
2019-05-23,1.4501,0.8951,0.7895
2019-05-24,1.4463,0.8931,0.7874
2019-05-28,1.443,0.8947,0.7894
2019-05-29,1.4468,0.898,0.7917
2019-05-30,1.4472,0.8977,0.7925
2019-05-31,1.443,0.8969,0.7924
2019-06-03,1.4378,0.8924,0.7923
2019-06-04,1.4312,0.89,0.789
2019-06-05,1.4339,0.8895,0.787
2019-06-06,1.4318,0.8854,0.7866
2019-06-07,1.4282,0.8831,0.7849
2019-06-10,1.436,0.8841,0.7884
2019-06-11,1.4376,0.8837,0.7859
2019-06-12,1.4405,0.8842,0.7878
2019-06-13,1.4472,0.8869,0.7888
2019-06-14,1.4552,0.8915,0.7936
2019-06-17,1.4577,0.8901,0.7957
2019-06-18,1.4552,0.8932,0.797
2019-06-19,1.4556,0.8917,0.7921
2019-06-20,1.4457,0.8862,0.7874
2019-06-21,1.4451,0.8828,0.7872
2019-06-24,1.436,0.8777,0.7857
2019-06-25,1.4337,0.8783,0.7861
2019-06-26,1.4306,0.878,0.7876
2019-06-27,1.429,0.8794,0.789
2019-06-28,1.4267,0.8792,0.7872
2019-07-01,1.4362,0.8844,0.7909
2019-07-02,1.4302,0.8849,0.7937
2019-07-03,1.4219,0.8869,0.7957
2019-07-05,1.4351,0.8916,0.7996
2019-07-08,1.4351,0.8922,0.7998
2019-07-09,1.4436,0.8921,0.8024
2019-07-10,1.436,0.8881,0.7996
2019-07-11,1.4323,0.888,0.7969
2019-07-12,1.4271,0.8886,0.7966
2019-07-15,1.4213,0.8881,0.7985
2019-07-16,1.4245,0.8919,0.8059
2019-07-17,1.4243,0.8903,0.804
2019-07-18,1.4198,0.8906,0.8004
2019-07-19,1.4201,0.8913,0.8
2019-07-22,1.4201,0.8917,0.8016
2019-07-23,1.4288,0.8964,0.8033
2019-07-24,1.4331,0.8976,0.8001
2019-07-25,1.438,0.8964,0.8019
2019-07-26,1.4476,0.8992,0.8073
2019-07-29,1.4476,0.8975,0.8173
2019-07-30,1.4552,0.897,0.8232
2019-07-31,1.4518,0.8985,0.8183
2019-08-01,1.4582,0.904,0.8234
2019-08-02,1.4693,0.8999,0.8243
2019-08-05,1.4749,0.8931,0.822
2019-08-06,1.4771,0.8932,0.8231
2019-08-07,1.4806,0.89,0.8225
2019-08-08,1.468,0.8921,0.8239
2019-08-09,1.4715,0.8911,0.8275
2019-08-12,1.4802,0.8919,0.8285
2019-08-13,1.471,0.8943,0.8287
2019-08-14,1.4832,0.8973,0.8286
2019-08-15,1.4741,0.9004,0.8256
2019-08-16,1.4745,0.9016,0.8229
2019-08-19,1.4767,0.9012,0.8239
2019-08-20,1.4756,0.9016,0.8228
2019-08-21,1.4723,0.9011,0.8236
2019-08-22,1.4784,0.9018,0.8163
2019-08-23,1.4817,0.897,0.8156
2019-08-26,1.4745,0.8999,0.8175
2019-08-27,1.4797,0.9014,0.8138
2019-08-28,1.4824,0.9022,0.8165
2019-08-29,1.485,0.9042,0.8199
2019-08-30,1.4859,0.91,0.822
2019-09-03,1.4797,0.9117,0.8274
2019-09-04,1.4715,0.907,0.8203
2019-09-05,1.4663,0.906,0.8106
2019-09-06,1.4586,0.9056,0.8131
2019-09-09,1.4548,0.9045,0.8085
2019-09-10,1.456,0.9056,0.8094
2019-09-11,1.4582,0.909,0.8111
2019-09-12,1.4554,0.903,0.8093
2019-09-13,1.4522,0.903,0.8024
2019-09-16,1.4567,0.9086,0.805
2019-09-17,1.4582,0.9039,0.8004
2019-09-18,1.4611,0.9041,0.8014
2019-09-19,1.4717,0.9053,0.8012
2019-09-20,1.4771,0.9088,0.8007
2019-09-23,1.4767,0.9098,0.8046
2019-09-24,1.4721,0.9092,0.8016
2019-09-25,1.4815,0.9133,0.8089
2019-09-26,1.4806,0.9142,0.8102
2019-09-27,1.4784,0.9139,0.8122
2019-09-30,1.4824,0.917,0.8127
2019-10-01,1.4919,0.9147,0.8169
2019-10-02,1.493,0.9132,0.8121
2019-10-03,1.4813,0.9098,0.8071
2019-10-04,1.4784,0.9112,0.8124
2019-10-07,1.4832,0.9104,0.8116
2019-10-08,1.4865,0.9133,0.8193
2019-10-09,1.4859,0.9109,0.8187
2019-10-10,1.4771,0.9076,0.8076
2019-10-11,1.4697,0.9059,0.7885
2019-10-15,1.4799,0.9061,0.7851
2019-10-16,1.4804,0.9029,0.778
2019-10-17,1.465,0.8986,0.778
2019-10-18,1.4607,0.8965,0.775
2019-10-21,1.4562,0.8973,0.7702
2019-10-22,1.4571,0.8978,0.7723
2019-10-23,1.4605,0.8994,0.776
2019-10-24,1.4669,0.9011,0.7806
2019-10-25,1.4643,0.9024,0.7792
2019-10-28,1.4622,0.9014,0.7776
2019-10-29,1.4573,0.8995,0.7749
2019-10-30,1.4552,0.899,0.7769
2019-10-31,1.4518,0.8965,0.7729
2019-11-01,1.4463,0.8953,0.7722
2019-11-04,1.4497,0.8973,0.7748
2019-11-05,1.451,0.9033,0.777
2019-11-06,1.4533,0.9029,0.7769
2019-11-07,1.4503,0.9054,0.7795
2019-11-08,1.459,0.9075,0.7819
2019-11-12,1.4607,0.9077,0.7779
2019-11-13,1.4639,0.9088,0.7788
2019-11-14,1.4749,0.9078,0.7765
2019-11-15,1.4684,0.9053,0.7751
2019-11-18,1.4663,0.9026,0.7713
2019-11-19,1.465,0.9029,0.7736
2019-11-20,1.4712,0.9039,0.7741
2019-11-21,1.4721,0.9036,0.7743
2019-11-22,1.4741,0.9067,0.7795
2019-11-25,1.4771,0.9083,0.7761
2019-11-26,1.4734,0.9081,0.7782
2019-11-27,1.4749,0.9089,0.7763
2019-11-29,1.4789,0.9075,0.7729
2019-12-02,1.4665,0.9029,0.773
2019-12-03,1.4618,0.9018,0.7691
2019-12-04,1.4596,0.9029,0.7637
2019-12-05,1.4633,0.9006,0.7596
2019-12-06,1.4628,0.9048,0.7618
2019-12-09,1.4637,0.9036,0.7601
2019-12-10,1.4676,0.9017,0.7588
2019-12-11,1.4569,0.9016,0.759
2019-12-12,1.4501,0.8997,0.7614
2019-12-13,1.4554,0.8986,0.7491
2019-12-16,1.452,0.8977,0.7502
2019-12-17,1.4605,0.897,0.7624
2019-12-18,1.459,0.8998,0.7646
2019-12-19,1.452,0.8986,0.7672
2019-12-20,1.4489,0.9029,0.7671
2019-12-23,1.4457,0.9016,0.7742
2019-12-24,1.4445,0.9022,0.7719
2019-12-26,1.4411,0.9007,0.7688
2019-12-27,1.4331,0.8949,0.7639
2019-12-30,1.4278,0.8915,0.761
2019-12-31,1.4225,0.8907,0.7536
